timestamp,zone_id,zone_name,crowd_density,avg_wait_time_sec,entry_flow_rate_per_min,exit_flow_rate_per_min,incident_flag,staff_required,temperature_c
2026-04-18 11:10:00,Z09,Restroom Block 2,0.69,639,246,15,0,18,33
2026-04-18 11:10:30,Z10,Seating Section A,0.4,671,29,39,0,17,31
2026-04-18 11:11:00,Z11,Seating Section B,0.65,692,158,179,0,11,31
2026-04-18 11:11:30,Z12,VIP Lounge,0.49,800,81,209,0,14,28
2026-04-18 11:12:00,Z01,Main Entrance,0.82,156,31,18,0,19,24
2026-04-18 11:12:30,Z02,North Gate,0.38,638,217,46,0,17,31
2026-04-18 11:13:00,Z03,South Gate,0.75,98,159,9,0,11,22
2026-04-18 11:13:30,Z04,East Gate,0.84,1102,65,36,0,11,34
2026-04-18 11:14:00,Z05,West Gate,0.48,641,199,116,0,24,22
2026-04-18 11:14:30,Z06,Food Court A,0.46,473,36,245,0,24,24
2026-04-18 11:15:00,Z07,Food Court B,0.62,513,217,95,0,16,23
2026-04-18 11:15:30,Z08,Restroom Block 1,0.42,169,217,73,0,6,30
2026-04-18 11:16:00,Z09,Restroom Block 2,0.53,1003,235,165,0,5,35
2026-04-18 11:16:30,Z10,Seating Section A,0.43,338,267,231,0,17,35
2026-04-18 11:17:00,Z11,Seating Section B,0.42,82,130,181,0,21,32
2026-04-18 11:17:30,Z12,VIP Lounge,0.59,860,275,215,0,9,31
2026-04-18 11:18:00,Z01,Main Entrance,0.4,56,174,29,0,7,28
2026-04-18 11:18:30,Z02,North Gate,0.36,429,198,43,0,14,25
2026-04-18 11:19:00,Z03,South Gate,0.76,1112,208,230,0,15,32
2026-04-18 11:19:30,Z04,East Gate,0.93,308,127,14,0,18,34
2026-04-18 11:20:00,Z05,West Gate,0.38,318,190,55,0,3,32
2026-04-18 11:20:30,Z06,Food Court A,0.81,639,117,82,0,11,33
2026-04-18 11:21:00,Z07,Food Court B,0.69,1178,66,202,0,10,26
2026-04-18 11:21:30,Z08,Restroom Block 1,0.41,569,273,53,0,24,25
2026-04-18 11:22:00,Z09,Restroom Block 2,0.82,339,207,227,0,16,29
2026-04-18 11:22:30,Z10,Seating Section A,0.46,855,196,191,0,4,34
2026-04-18 11:23:00,Z11,Seating Section B,0.96,880,39,152,0,5,25
2026-04-18 11:23:30,Z12,VIP Lounge,0.95,623,71,246,0,18,22
2026-04-18 11:24:00,Z01,Main Entrance,0.42,411,168,192,0,3,35
2026-04-18 11:24:30,Z02,North Gate,0.36,936,123,222,0,13,24
2026-04-18 11:25:00,Z03,South Gate,0.52,45,264,63,0,19,22
2026-04-18 11:25:30,Z04,East Gate,0.53,779,158,185,0,20,31
2026-04-18 11:26:00,Z05,West Gate,0.78,407,243,23,0,18,26
2026-04-18 11:26:30,Z06,Food Court A,0.84,734,198,61,0,11,33
2026-04-18 11:27:00,Z07,Food Court B,0.53,293,19,14,0,3,25
2026-04-18 11:27:30,Z08,Restroom Block 1,0.71,747,230,29,0,3,23
2026-04-18 11:28:00,Z09,Restroom Block 2,0.49,1052,203,127,0,23,22
2026-04-18 11:28:30,Z10,Seating Section A,0.42,370,116,107,0,14,30
2026-04-18 11:29:00,Z11,Seating Section B,0.87,96,290,69,0,20,34
2026-04-18 11:29:30,Z12,VIP Lounge,0.35,739,61,42,0,22,31
2026-04-18 11:30:00,Z01,Main Entrance,0.92,1198,203,104,0,4,29
2026-04-18 11:30:30,Z02,North Gate,0.48,1084,35,212,0,21,31
2026-04-18 11:31:00,Z03,South Gate,0.55,449,142,170,0,16,25
2026-04-18 11:31:30,Z04,East Gate,0.82,1110,40,189,0,4,24
2026-04-18 11:32:00,Z05,West Gate,0.75,422,194,103,0,17,33
2026-04-18 11:32:30,Z06,Food Court A,0.61,590,73,153,0,14,24
2026-04-18 11:33:00,Z07,Food Court B,0.56,345,44,158,0,12,34
2026-04-18 11:33:30,Z08,Restroom Block 1,0.83,736,295,163,0,15,23
2026-04-18 11:34:00,Z09,Restroom Block 2,0.71,284,69,73,0,11,32
2026-04-18 11:34:30,Z10,Seating Section A,0.59,123,192,72,0,2,22
2026-04-18 11:35:00,Z11,Seating Section B,0.76,862,134,27,0,19,26
2026-04-18 11:35:30,Z12,VIP Lounge,0.82,816,151,21,0,22,23
2026-04-18 11:36:00,Z01,Main Entrance,0.73,104,102,110,0,4,30
2026-04-18 11:36:30,Z02,North Gate,0.41,339,256,140,0,21,35
2026-04-18 11:37:00,Z03,South Gate,0.75,1135,245,175,0,4,23
2026-04-18 11:37:30,Z04,East Gate,0.4,386,71,158,0,21,33
2026-04-18 11:38:00,Z05,West Gate,0.8,57,116,91,0,21,32
2026-04-18 11:38:30,Z06,Food Court A,0.79,135,41,19,0,2,25
2026-04-18 11:39:00,Z07,Food Court B,0.83,206,224,154,0,22,25
2026-04-18 11:39:30,Z08,Restroom Block 1,0.99,429,250,55,0,17,31
2026-04-18 11:40:00,Z09,Restroom Block 2,0.76,416,152,200,0,23,34
2026-04-18 11:40:30,Z10,Seating Section A,0.8,380,60,238,0,6,24
2026-04-18 11:41:00,Z11,Seating Section B,0.98,400,232,108,0,13,22
2026-04-18 11:41:30,Z12,VIP Lounge,0.42,834,32,171,0,7,23
2026-04-18 11:42:00,Z01,Main Entrance,0.48,1018,167,230,0,18,26
2026-04-18 11:42:30,Z02,North Gate,0.75,829,263,13,0,18,24
2026-04-18 11:43:00,Z03,South Gate,0.44,343,71,112,0,6,25
2026-04-18 11:43:30,Z04,East Gate,0.81,725,230,224,0,8,31
2026-04-18 11:44:00,Z05,West Gate,0.89,841,44,139,0,2,27
2026-04-18 11:44:30,Z06,Food Court A,0.88,176,241,27,0,4,35
2026-04-18 11:45:00,Z07,Food Court B,0.78,641,19,62,0,5,22
2026-04-18 11:45:30,Z08,Restroom Block 1,0.77,1106,193,78,0,11,33
2026-04-18 11:46:00,Z09,Restroom Block 2,0.63,562,253,109,0,15,25
2026-04-18 11:46:30,Z10,Seating Section A,0.41,868,79,175,0,24,29
2026-04-18 11:47:00,Z11,Seating Section B,0.89,983,107,49,0,5,33
2026-04-18 11:47:30,Z12,VIP Lounge,0.44,441,255,76,0,9,29
2026-04-18 11:48:00,Z01,Main Entrance,0.82,629,112,10,0,9,26
2026-04-18 11:48:30,Z02,North Gate,0.63,187,132,114,0,22,30
2026-04-18 11:49:00,Z03,South Gate,0.53,668,161,38,0,15,24
2026-04-18 11:49:30,Z04,East Gate,0.56,901,133,150,0,4,28
2026-04-18 11:50:00,Z05,West Gate,0.85,664,148,184,0,22,27
2026-04-18 11:50:30,Z06,Food Court A,0.56,618,88,223,1,16,30
2026-04-18 11:51:00,Z07,Food Court B,0.88,1122,270,172,0,11,26
2026-04-18 11:51:30,Z08,Restroom Block 1,0.93,245,276,82,0,18,28
2026-04-18 11:52:00,Z09,Restroom Block 2,0.65,353,297,165,0,14,34
2026-04-18 11:52:30,Z10,Seating Section A,0.49,813,43,157,0,17,33
2026-04-18 11:53:00,Z11,Seating Section B,0.72,148,298,107,0,10,30
2026-04-18 11:53:30,Z12,VIP Lounge,0.38,136,237,69,1,5,33
2026-04-18 11:54:00,Z01,Main Entrance,0.45,1027,122,11,0,4,35
2026-04-18 11:54:30,Z02,North Gate,0.58,729,32,137,0,4,27
2026-04-18 11:55:00,Z03,South Gate,0.96,736,78,37,0,3,25
2026-04-18 11:55:30,Z04,East Gate,0.96,1082,155,202,0,8,28
2026-04-18 11:56:00,Z05,West Gate,0.85,512,242,28,0,8,27
2026-04-18 11:56:30,Z06,Food Court A,0.91,765,256,35,0,5,26
2026-04-18 11:57:00,Z07,Food Court B,0.53,1198,282,20,0,5,27
2026-04-18 11:57:30,Z08,Restroom Block 1,0.53,544,112,51,0,10,28
2026-04-18 11:58:00,Z09,Restroom Block 2,0.96,1006,23,170,0,10,35
2026-04-18 11:58:30,Z10,Seating Section A,0.74,875,74,42,0,16,31
2026-04-18 11:59:00,Z11,Seating Section B,0.91,906,142,105,0,10,23
2026-04-18 11:59:30,Z12,VIP Lounge,0.88,75,298,195,0,2,31
2026-04-18 12:00:00,Z01,Main Entrance,0.9,152,192,83,0,18,29
2026-04-18 12:00:30,Z02,North Gate,0.36,446,198,173,0,9,35
2026-04-18 12:01:00,Z03,South Gate,0.84,187,92,80,0,5,25
2026-04-18 12:01:30,Z04,East Gate,0.56,976,277,47,0,19,34
2026-04-18 12:02:00,Z05,West Gate,0.39,480,201,179,1,22,24
2026-04-18 12:02:30,Z06,Food Court A,0.44,622,197,189,1,8,27
2026-04-18 12:03:00,Z07,Food Court B,0.48,88,230,42,0,24,33
2026-04-18 12:03:30,Z08,Restroom Block 1,0.5,1112,98,190,0,14,31
2026-04-18 12:04:00,Z09,Restroom Block 2,0.43,1118,265,203,0,10,29
2026-04-18 12:04:30,Z10,Seating Section A,0.73,429,125,190,0,8,27
2026-04-18 12:05:00,Z11,Seating Section B,0.68,971,272,211,0,23,25
2026-04-18 12:05:30,Z12,VIP Lounge,0.73,133,155,92,0,8,31
2026-04-18 12:06:00,Z01,Main Entrance,0.64,196,64,85,0,10,31
2026-04-18 12:06:30,Z02,North Gate,0.86,428,81,140,0,8,31
2026-04-18 12:07:00,Z03,South Gate,0.54,680,238,190,0,13,26
2026-04-18 12:07:30,Z04,East Gate,0.37,976,69,177,0,15,29
2026-04-18 12:08:00,Z05,West Gate,0.41,336,104,170,0,9,29
2026-04-18 12:08:30,Z06,Food Court A,0.83,592,41,218,0,20,34
2026-04-18 12:09:00,Z07,Food Court B,0.63,761,56,70,0,4,35
2026-04-18 12:09:30,Z08,Restroom Block 1,0.76,653,179,244,0,21,29
2026-04-18 12:10:00,Z09,Restroom Block 2,0.42,801,137,98,0,6,26
2026-04-18 12:10:30,Z10,Seating Section A,0.92,894,225,82,0,23,23
2026-04-18 12:11:00,Z11,Seating Section B,0.49,892,117,184,0,22,31
2026-04-18 12:11:30,Z12,VIP Lounge,0.88,660,122,238,0,5,35
2026-04-18 12:12:00,Z01,Main Entrance,0.41,648,157,172,0,24,24
2026-04-18 12:12:30,Z02,North Gate,0.37,1006,125,207,0,20,26
2026-04-18 12:13:00,Z03,South Gate,0.71,321,250,5,0,7,32
2026-04-18 12:13:30,Z04,East Gate,0.39,421,268,232,0,14,31
2026-04-18 12:14:00,Z05,West Gate,0.64,42,53,218,0,4,26
2026-04-18 12:14:30,Z06,Food Court A,0.75,622,179,9,0,10,27
2026-04-18 12:15:00,Z07,Food Court B,0.51,586,35,205,0,16,33
2026-04-18 12:15:30,Z08,Restroom Block 1,0.77,146,156,221,0,12,31
2026-04-18 12:16:00,Z09,Restroom Block 2,0.93,866,101,140,0,3,32
2026-04-18 12:16:30,Z10,Seating Section A,0.83,773,36,39,0,7,27
2026-04-18 12:17:00,Z11,Seating Section B,0.84,1160,194,183,0,24,34
2026-04-18 12:17:30,Z12,VIP Lounge,0.97,663,270,144,0,10,29
2026-04-18 12:18:00,Z01,Main Entrance,0.82,662,10,133,0,22,27
2026-04-18 12:18:30,Z02,North Gate,0.94,973,278,141,0,4,28
2026-04-18 12:19:00,Z03,South Gate,0.99,856,140,139,0,17,24
2026-04-18 12:19:30,Z04,East Gate,0.84,617,81,55,0,14,34
2026-04-18 12:20:00,Z05,West Gate,0.61,579,98,81,0,7,26
2026-04-18 12:20:30,Z06,Food Court A,0.51,203,147,19,0,10,28
2026-04-18 12:21:00,Z07,Food Court B,0.92,123,271,173,0,23,34
2026-04-18 12:21:30,Z08,Restroom Block 1,0.93,1023,53,73,0,10,28
2026-04-18 12:22:00,Z09,Restroom Block 2,0.62,1109,182,127,0,4,23
2026-04-18 12:22:30,Z10,Seating Section A,0.8,494,278,126,0,22,30
2026-04-18 12:23:00,Z11,Seating Section B,0.72,210,119,167,0,20,29
2026-04-18 12:23:30,Z12,VIP Lounge,0.97,1141,284,119,0,16,32
2026-04-18 12:24:00,Z01,Main Entrance,0.64,963,73,226,0,22,28
2026-04-18 12:24:30,Z02,North Gate,0.42,276,19,201,0,7,27
2026-04-18 12:25:00,Z03,South Gate,0.64,326,83,186,0,8,30
2026-04-18 12:25:30,Z04,East Gate,0.58,603,93,56,0,20,35
2026-04-18 12:26:00,Z05,West Gate,0.43,475,146,112,0,3,24
2026-04-18 12:26:30,Z06,Food Court A,0.69,1126,42,178,0,9,26
2026-04-18 12:27:00,Z07,Food Court B,0.63,1102,183,125,1,15,28
2026-04-18 12:27:30,Z08,Restroom Block 1,0.97,449,143,173,0,3,25
2026-04-18 12:28:00,Z09,Restroom Block 2,0.58,256,68,41,0,10,28
2026-04-18 12:28:30,Z10,Seating Section A,0.97,149,96,95,0,10,30
2026-04-18 12:29:00,Z11,Seating Section B,0.9,113,242,219,1,4,24
2026-04-18 12:29:30,Z12,VIP Lounge,0.77,873,203,45,0,17,32
2026-04-18 12:30:00,Z01,Main Entrance,0.4,169,185,144,0,8,25
2026-04-18 12:30:30,Z02,North Gate,0.94,1161,266,245,0,4,22
2026-04-18 12:31:00,Z03,South Gate,0.83,451,33,102,0,4,33
2026-04-18 12:31:30,Z04,East Gate,0.65,533,42,205,0,8,27
2026-04-18 12:32:00,Z05,West Gate,0.49,1008,161,210,0,20,25
2026-04-18 12:32:30,Z06,Food Court A,0.83,850,23,203,0,4,24
2026-04-18 12:33:00,Z07,Food Court B,0.65,984,218,107,0,24,29
2026-04-18 12:33:30,Z08,Restroom Block 1,0.45,443,289,14,0,4,34
2026-04-18 12:34:00,Z09,Restroom Block 2,0.8,632,11,133,0,8,33
2026-04-18 12:34:30,Z10,Seating Section A,0.88,1134,265,230,0,9,25
2026-04-18 12:35:00,Z11,Seating Section B,0.67,25,43,65,0,11,30
2026-04-18 12:35:30,Z12,VIP Lounge,0.65,280,103,142,0,12,34
2026-04-18 12:36:00,Z01,Main Entrance,0.37,952,232,134,0,15,32
2026-04-18 12:36:30,Z02,North Gate,0.71,291,157,223,0,7,22
2026-04-18 12:37:00,Z03,South Gate,0.43,639,68,89,0,2,29
2026-04-18 12:37:30,Z04,East Gate,0.8,1160,203,76,0,14,32
2026-04-18 12:38:00,Z05,West Gate,0.54,1119,215,185,0,21,33
2026-04-18 12:38:30,Z06,Food Court A,0.67,846,274,123,0,22,30
2026-04-18 12:39:00,Z07,Food Court B,0.97,162,65,150,0,10,27
2026-04-18 12:39:30,Z08,Restroom Block 1,0.63,510,198,98,0,13,24
2026-04-18 12:40:00,Z09,Restroom Block 2,0.96,580,292,13,1,14,31
2026-04-18 12:40:30,Z10,Seating Section A,0.59,728,167,8,0,22,33
2026-04-18 12:41:00,Z11,Seating Section B,0.65,229,217,86,0,6,26
2026-04-18 12:41:30,Z12,VIP Lounge,0.8,694,23,29,0,19,35
2026-04-18 12:42:00,Z01,Main Entrance,0.95,634,50,46,0,11,26
2026-04-18 12:42:30,Z02,North Gate,0.72,140,280,28,0,23,30
2026-04-18 12:43:00,Z03,South Gate,0.79,64,190,192,0,10,34
2026-04-18 12:43:30,Z04,East Gate,0.78,1122,252,161,0,22,34
2026-04-18 12:44:00,Z05,West Gate,0.77,1018,139,233,1,17,29
2026-04-18 12:44:30,Z06,Food Court A,0.42,1076,28,29,0,7,34
2026-04-18 12:45:00,Z07,Food Court B,0.44,893,191,21,0,18,34
2026-04-18 12:45:30,Z08,Restroom Block 1,0.81,961,15,192,0,20,32
2026-04-18 12:46:00,Z09,Restroom Block 2,0.78,763,196,120,0,12,22
2026-04-18 12:46:30,Z10,Seating Section A,0.86,610,117,53,0,13,29
2026-04-18 12:47:00,Z11,Seating Section B,0.35,117,62,97,1,4,30
2026-04-18 12:47:30,Z12,VIP Lounge,0.38,65,294,195,0,14,34
2026-04-18 12:48:00,Z01,Main Entrance,0.44,955,45,192,0,15,34
2026-04-18 12:48:30,Z02,North Gate,0.49,1023,94,43,0,6,25
2026-04-18 12:49:00,Z03,South Gate,0.79,224,254,216,0,19,24
2026-04-18 12:49:30,Z04,East Gate,0.64,1087,49,50,0,23,29
2026-04-18 12:50:00,Z05,West Gate,0.84,461,84,147,0,11,30
2026-04-18 12:50:30,Z06,Food Court A,0.67,616,194,110,0,22,25
2026-04-18 12:51:00,Z07,Food Court B,0.9,381,88,121,0,5,31
2026-04-18 12:51:30,Z08,Restroom Block 1,0.91,607,155,126,0,23,35
2026-04-18 12:52:00,Z09,Restroom Block 2,0.9,649,240,61,0,15,29
2026-04-18 12:52:30,Z10,Seating Section A,0.62,753,151,27,0,4,27
2026-04-18 12:53:00,Z11,Seating Section B,0.36,349,240,126,0,12,30
2026-04-18 12:53:30,Z12,VIP Lounge,0.98,1112,258,35,0,17,30
2026-04-18 12:54:00,Z01,Main Entrance,0.61,750,272,55,0,11,26
2026-04-18 12:54:30,Z02,North Gate,0.63,218,50,141,1,16,35
2026-04-18 12:55:00,Z03,South Gate,0.52,867,27,113,0,5,23
2026-04-18 12:55:30,Z04,East Gate,0.39,558,284,104,0,16,23
2026-04-18 12:56:00,Z05,West Gate,0.47,54,191,68,0,18,31
2026-04-18 12:56:30,Z06,Food Court A,0.82,786,155,113,0,18,29
2026-04-18 12:57:00,Z07,Food Court B,0.57,877,208,169,0,2,33
2026-04-18 12:57:30,Z08,Restroom Block 1,0.85,339,252,243,0,9,30
2026-04-18 12:58:00,Z09,Restroom Block 2,0.54,482,39,235,0,4,35
2026-04-18 12:58:30,Z10,Seating Section A,0.83,807,121,44,1,20,32
2026-04-18 12:59:00,Z11,Seating Section B,0.39,680,223,19,0,6,29
2026-04-18 12:59:30,Z12,VIP Lounge,0.62,1175,28,211,0,11,35
2026-04-18 13:00:00,Z01,Main Entrance,0.87,24,255,121,0,17,30
2026-04-18 13:00:30,Z02,North Gate,0.58,874,176,164,0,4,23
2026-04-18 13:01:00,Z03,South Gate,0.77,836,13,27,0,13,23
2026-04-18 13:01:30,Z04,East Gate,0.93,568,289,163,0,8,35
2026-04-18 13:02:00,Z05,West Gate,0.36,1162,73,217,0,22,31
2026-04-18 13:02:30,Z06,Food Court A,0.46,678,96,11,0,18,31
2026-04-18 13:03:00,Z07,Food Court B,0.71,332,75,159,0,9,31
2026-04-18 13:03:30,Z08,Restroom Block 1,0.49,247,293,198,0,8,22
2026-04-18 13:04:00,Z09,Restroom Block 2,0.67,213,180,190,0,12,25
2026-04-18 13:04:30,Z10,Seating Section A,0.89,1060,34,40,0,11,27
2026-04-18 13:05:00,Z11,Seating Section B,0.87,597,85,221,1,20,26
2026-04-18 13:05:30,Z12,VIP Lounge,0.72,642,298,124,0,11,26
2026-04-18 13:06:00,Z01,Main Entrance,0.91,52,194,240,1,22,29
2026-04-18 13:06:30,Z02,North Gate,0.69,382,228,41,0,22,23
2026-04-18 13:07:00,Z03,South Gate,0.48,389,243,89,0,13,23
2026-04-18 13:07:30,Z04,East Gate,0.53,28,16,159,0,9,23
2026-04-18 13:08:00,Z05,West Gate,0.44,490,17,242,0,3,28
2026-04-18 13:08:30,Z06,Food Court A,0.84,317,159,110,0,16,35
2026-04-18 13:09:00,Z07,Food Court B,0.8,287,11,136,0,23,34
2026-04-18 13:09:30,Z08,Restroom Block 1,0.48,311,59,113,1,10,29
2026-04-18 13:10:00,Z09,Restroom Block 2,0.79,927,15,42,0,5,35
2026-04-18 13:10:30,Z10,Seating Section A,0.73,608,67,127,0,7,33
2026-04-18 13:11:00,Z11,Seating Section B,0.75,824,263,192,0,24,22
2026-04-18 13:11:30,Z12,VIP Lounge,0.75,556,251,60,0,11,22
2026-04-18 13:12:00,Z01,Main Entrance,0.38,341,224,125,0,15,29
2026-04-18 13:12:30,Z02,North Gate,0.97,636,181,34,0,23,33
2026-04-18 13:13:00,Z03,South Gate,0.7,1071,202,149,0,19,35
2026-04-18 13:13:30,Z04,East Gate,0.79,246,16,99,0,8,27
2026-04-18 13:14:00,Z05,West Gate,0.54,1081,245,92,0,7,33
2026-04-18 13:14:30,Z06,Food Court A,0.84,1186,258,24,0,9,24
2026-04-18 13:15:00,Z07,Food Court B,0.69,600,45,47,0,9,35
2026-04-18 13:15:30,Z08,Restroom Block 1,0.8,276,62,62,0,2,32
2026-04-18 13:16:00,Z09,Restroom Block 2,0.99,824,98,141,0,12,28
2026-04-18 13:16:30,Z10,Seating Section A,0.43,840,210,186,1,7,35
2026-04-18 13:17:00,Z11,Seating Section B,0.9,798,191,7,0,8,27
2026-04-18 13:17:30,Z12,VIP Lounge,0.71,443,259,177,0,7,31
2026-04-18 13:18:00,Z01,Main Entrance,0.7,907,20,168,0,19,28
2026-04-18 13:18:30,Z02,North Gate,0.75,608,252,185,0,24,35
2026-04-18 13:19:00,Z03,South Gate,0.97,170,224,138,0,8,31
2026-04-18 13:19:30,Z04,East Gate,0.37,325,178,242,0,22,30
2026-04-18 13:20:00,Z05,West Gate,0.69,692,297,210,0,8,23
2026-04-18 13:20:30,Z06,Food Court A,0.98,57,133,69,0,6,22
2026-04-18 13:21:00,Z07,Food Court B,0.76,587,92,90,0,12,28
2026-04-18 13:21:30,Z08,Restroom Block 1,0.74,413,184,56,0,18,31
2026-04-18 13:22:00,Z09,Restroom Block 2,0.42,428,186,153,0,21,31
2026-04-18 13:22:30,Z10,Seating Section A,0.66,435,205,178,0,19,28
2026-04-18 13:23:00,Z11,Seating Section B,0.81,237,98,93,0,22,32
2026-04-18 13:23:30,Z12,VIP Lounge,0.74,557,292,168,0,3,22
2026-04-18 13:24:00,Z01,Main Entrance,0.75,276,291,204,0,10,25
2026-04-18 13:24:30,Z02,North Gate,0.53,472,19,205,0,20,29
2026-04-18 13:25:00,Z03,South Gate,0.83,971,72,217,0,4,30
2026-04-18 13:25:30,Z04,East Gate,0.69,230,46,126,0,6,24
2026-04-18 13:26:00,Z05,West Gate,0.7,410,83,147,0,11,23
2026-04-18 13:26:30,Z06,Food Court A,0.41,605,63,101,0,10,29
2026-04-18 13:27:00,Z07,Food Court B,0.69,136,155,25,0,13,30
2026-04-18 13:27:30,Z08,Restroom Block 1,0.76,932,172,249,0,2,25
2026-04-18 13:28:00,Z09,Restroom Block 2,0.84,701,98,155,0,17,24
2026-04-18 13:28:30,Z10,Seating Section A,0.48,24,195,180,0,15,32
2026-04-18 13:29:00,Z11,Seating Section B,0.78,200,21,5,0,22,28
2026-04-18 13:29:30,Z12,VIP Lounge,0.79,901,18,214,0,10,34
2026-04-18 13:30:00,Z01,Main Entrance,0.94,1115,248,159,0,4,22
2026-04-18 13:30:30,Z02,North Gate,0.65,82,159,203,0,12,25
2026-04-18 13:31:00,Z03,South Gate,0.42,806,34,136,0,20,32
2026-04-18 13:31:30,Z04,East Gate,0.87,1196,208,155,0,20,33
2026-04-18 13:32:00,Z05,West Gate,0.62,485,191,170,0,10,31
2026-04-18 13:32:30,Z06,Food Court A,0.88,1041,55,23,0,8,33
2026-04-18 13:33:00,Z07,Food Court B,0.92,808,214,76,0,22,27
2026-04-18 13:33:30,Z08,Restroom Block 1,0.61,117,214,94,1,5,28
2026-04-18 13:34:00,Z09,Restroom Block 2,0.93,406,200,30,0,4,29
2026-04-18 13:34:30,Z10,Seating Section A,0.95,410,201,107,0,12,28
2026-04-18 13:35:00,Z11,Seating Section B,0.88,609,118,33,0,23,32
2026-04-18 13:35:30,Z12,VIP Lounge,0.75,538,42,123,1,17,26
2026-04-18 13:36:00,Z01,Main Entrance,0.93,152,155,82,0,5,27
2026-04-18 13:36:30,Z02,North Gate,0.9,1020,127,219,0,4,30
2026-04-18 13:37:00,Z03,South Gate,0.73,650,127,203,0,6,23
2026-04-18 13:37:30,Z04,East Gate,0.68,646,286,55,0,11,30
2026-04-18 13:38:00,Z05,West Gate,0.78,917,156,147,0,24,29
2026-04-18 13:38:30,Z06,Food Court A,0.93,1101,229,202,0,24,23
2026-04-18 13:39:00,Z07,Food Court B,0.88,141,64,217,0,17,31
2026-04-18 13:39:30,Z08,Restroom Block 1,0.35,156,248,16,0,17,34
2026-04-18 13:40:00,Z09,Restroom Block 2,0.38,352,152,147,0,4,28
2026-04-18 13:40:30,Z10,Seating Section A,0.89,197,96,107,0,6,25
2026-04-18 13:41:00,Z11,Seating Section B,0.89,731,48,53,0,2,22
2026-04-18 13:41:30,Z12,VIP Lounge,0.56,223,212,171,0,5,31
2026-04-18 13:42:00,Z01,Main Entrance,0.53,621,240,28,0,16,34
2026-04-18 13:42:30,Z02,North Gate,0.75,231,245,172,0,5,31
2026-04-18 13:43:00,Z03,South Gate,0.8,1167,217,54,0,12,31
2026-04-18 13:43:30,Z04,East Gate,0.71,26,196,76,0,4,24
2026-04-18 13:44:00,Z05,West Gate,0.55,202,196,15,0,10,24
2026-04-18 13:44:30,Z06,Food Court A,0.38,747,43,238,0,3,29
2026-04-18 13:45:00,Z07,Food Court B,0.97,134,79,131,0,17,30
2026-04-18 13:45:30,Z08,Restroom Block 1,0.64,1163,198,146,0,4,35
2026-04-18 13:46:00,Z09,Restroom Block 2,0.92,1047,13,238,1,15,23
2026-04-18 13:46:30,Z10,Seating Section A,0.35,1068,182,49,1,5,33
2026-04-18 13:47:00,Z11,Seating Section B,0.76,703,22,168,0,14,26
2026-04-18 13:47:30,Z12,VIP Lounge,0.71,726,208,243,0,22,29
2026-04-18 13:48:00,Z01,Main Entrance,0.52,265,244,138,0,2,34
2026-04-18 13:48:30,Z02,North Gate,0.96,378,41,191,0,2,30
2026-04-18 13:49:00,Z03,South Gate,0.95,1035,116,133,0,9,22
2026-04-18 13:49:30,Z04,East Gate,0.44,848,159,124,0,13,27
2026-04-18 13:50:00,Z05,West Gate,0.43,1159,274,205,0,19,33
2026-04-18 13:50:30,Z06,Food Court A,0.37,1137,233,148,0,21,33
2026-04-18 13:51:00,Z07,Food Court B,0.69,1075,91,166,0,11,30
2026-04-18 13:51:30,Z08,Restroom Block 1,0.82,1067,78,49,0,5,29
2026-04-18 13:52:00,Z09,Restroom Block 2,0.63,184,164,86,0,9,32
2026-04-18 13:52:30,Z10,Seating Section A,0.37,886,74,227,0,16,23
2026-04-18 13:53:00,Z11,Seating Section B,0.69,762,167,42,0,18,30
2026-04-18 13:53:30,Z12,VIP Lounge,0.64,567,168,120,0,11,33
2026-04-18 13:54:00,Z01,Main Entrance,0.37,799,178,226,0,20,28
2026-04-18 13:54:30,Z02,North Gate,0.72,431,273,47,0,12,23
2026-04-18 13:55:00,Z03,South Gate,0.91,104,49,140,0,11,23
2026-04-18 13:55:30,Z04,East Gate,0.37,951,15,14,0,13,33
2026-04-18 13:56:00,Z05,West Gate,0.93,122,161,176,0,21,35
2026-04-18 13:56:30,Z06,Food Court A,0.52,1055,98,13,0,17,31
2026-04-18 13:57:00,Z07,Food Court B,0.46,776,98,180,0,13,26
2026-04-18 13:57:30,Z08,Restroom Block 1,0.57,1149,52,16,0,3,27
2026-04-18 13:58:00,Z09,Restroom Block 2,0.73,530,58,124,0,18,32
2026-04-18 13:58:30,Z10,Seating Section A,0.37,910,94,21,0,17,26
2026-04-18 13:59:00,Z11,Seating Section B,0.69,386,211,14,0,7,29
2026-04-18 13:59:30,Z12,VIP Lounge,0.6,257,117,207,0,19,29
2026-04-18 14:00:00,Z01,Main Entrance,0.75,31,259,197,0,17,27
2026-04-18 14:00:30,Z02,North Gate,0.93,169,134,233,0,5,26
2026-04-18 14:01:00,Z03,South Gate,0.96,1045,154,197,0,22,33
2026-04-18 14:01:30,Z04,East Gate,0.76,1093,209,108,0,3,35
2026-04-18 14:02:00,Z05,West Gate,0.41,158,139,245,0,22,34
2026-04-18 14:02:30,Z06,Food Court A,0.45,807,62,193,0,7,26
2026-04-18 14:03:00,Z07,Food Court B,0.95,608,157,157,0,18,31
2026-04-18 14:03:30,Z08,Restroom Block 1,0.95,76,125,102,0,15,26
2026-04-18 14:04:00,Z09,Restroom Block 2,0.44,700,123,133,0,20,32
2026-04-18 14:04:30,Z10,Seating Section A,0.87,1198,197,120,0,10,23
